id,class,artists,name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,time_signature
26BvbgWisvyequ09r52TDA,non-hit,Jordan Smith & Adam Levine,God Only Knows,0.399,0.544,168560,0.559,0.0,0.118,-3.713,0.0297,117.906,0.559,0,6,4
7oolFzHipTMg2nL7shhdz2,non-hit,Ed Sheeran,Eraser,0.086,0.64,227427,0.812,0.0,0.0509,-5.647,0.0834,86.013,0.914,0,8,4
0w5Bdu51Ka25Pf3hojsKHh,non-hit,Paramore,Hard Times,0.00647,0.695,182693,0.818,4.87e-06,0.0219,-5.379,0.0334,119.965,0.916,0,5,4
5oynsOy80DnodTslgaj3cr,non-hit,JAY-Z,Marcy Me,0.542,0.518,174427,0.678,0.0,0.108,-6.76,0.331,81.951,0.604,1,10,4
0QV16pno66L6K3fn4W13b7,non-hit,Lil Uzi Vert,No Sleep Leak,0.0112,0.788,189230,0.689,0.0,0.22,-7.211,0.13,136.045,0.681,1,8,4
7g7raxdQpiLZT7aOlib4S1,non-hit,Huncho Jack,Motorcycle Patches,0.0158,0.868,191410,0.657,0.0,0.0995,-4.853,0.113,162.865,0.436,1,8,4
7BXW1QCg56yzEBV8pW8pah,non-hit,Jason Mraz,Have It All,0.204,0.643,226107,0.638,0.0,0.0707,-4.947,0.0407,82.001,0.6,0,1,4
4keoy2fqgwGnbWlm3ZVZFa,non-hit,Zedd & Elley Duhe,Happy Now,0.579,0.503,207030,0.741,1.49e-06,0.0712,-5.128,0.047,88.335,0.458,1,4,3
1A0qqpBZTPWO2H7tyOBqlE,non-hit,Diddy - Dirty Money Featuring Drake,Loving You No More,0.0331,0.41,245000,0.688,0.0,0.205,-2.228,0.0372,189.607,0.465,0,8,4
1fkYmLPG2Oi2AkUmcspWKl,non-hit,A Rocket To The Moon,Like We Used To,0.216,0.363,203733,0.71,0.0,0.121,-3.08,0.0308,170.113,0.383,1,2,4
0Rktu1dU3VH295WpdK36vs,non-hit,Roscoe Dash,Good Good Night,0.133,0.645,205053,0.958,0.0,0.327,-3.872,0.286,160.084,0.834,0,10,4
5G1sTBGbZT5o4PNRc75RKI,non-hit,The Black Keys,Lonely Boy,0.00417,0.356,193653,0.872,0.00975,0.0997,-7.837,0.068,166.3,0.607,1,2,4
4qfgfiULHmM4z07KoLvSQv,non-hit,Danielle Bradbery,"Heads Carolina, Tails California",0.0176,0.538,194667,0.742,2.16e-06,0.0808,-5.122,0.0415,136.709,0.618,1,6,4
4lvQiZUhHgG8Oldd8S97hd,non-hit,Chris Brown,Little More (Royalty),0.0195,0.632,260453,0.516,0.0,0.139,-8.088,0.035,133.71,0.328,1,6,4
2syQ0f4SAQdzvlAewPl1DJ,non-hit,Zedd & Liam Payne,Get Low,0.027,0.718,204583,0.926,1.76e-05,0.0513,-3.511,0.0494,108.018,0.54,1,1,4
6r46lnXFbE9fr2d3KNaGbe,non-hit,Romeo Santos,Imitadora,0.333,0.737,234829,0.709,0.0,0.289,-6.889,0.045,125.997,0.556,0,8,4
7cW1wHpSLYgKWzoWlOCPFJ,non-hit,Lil Baby,Global,0.106,0.672,169826,0.565,0.0,0.113,-6.504,0.441,163.827,0.313,1,1,4
7rvyVWja33WG9R97oeJAjx,non-hit,Calboy,Envy Me,0.234,0.74,120133,0.488,0.0,0.241,-7.664,0.27,149.042,0.584,0,1,4
1PSOEWhJXNJ0NpjgedMqZ6,non-hit,"Rick Ross Featuring Kanye West, T-Pain & Lil' Wayne",Maybach Music 2,0.0716,0.335,299867,0.769,0.0,0.322,-6.844,0.377,77.275,0.334,0,4,4
5wfiaGgyuQcW2hvDy2NB5J,non-hit,Jason Mraz,If It Kills Me,0.0448,0.632,273653,0.429,0.0,0.132,-6.784,0.0381,143.795,0.521,0,4,4
21BL3kK8feVhrEz27j2GER,non-hit,Eddie Vedder,My City Of Ruins (Live From The Kennedy Center Honors),0.772,0.448,241643,0.322,0.0,0.947,-12.683,0.0428,82.239,0.331,1,2,4
2AGgputZd6NC15fPhZdhcN,non-hit,The-Dream,Love King,0.026,0.628,251827,0.678,0.0,0.123,-4.417,0.0297,83.995,0.36,1,10,4
74tQaH4CxM5Rs9BzerEbHr,non-hit,Nick Jonas,Introducing Me,0.46,0.513,186893,0.496,0.0,0.106,-6.049,0.0511,113.072,0.676,1,11,4
6maXBs9zUY48m1UNHgTeRC,non-hit,Coldplay,Major Minus,0.000236,0.445,210325,0.67,0.8,0.606,-5.232,0.0326,115.415,0.401,0,4,4
3ga3cmO4mb9dMhysyJUEaH,non-hit,Josh Turner,I Wouldn't Be A Man,0.462,0.617,212693,0.465,0.000308,0.0885,-7.945,0.0291,130.848,0.224,1,2,4
0m1KYWlT6LhFRBDVq9UNx4,non-hit,Drake Featuring Lil Wayne,HYFR (Hell Ya F*****g Right),0.123,0.444,206627,0.627,0.0,0.0795,-8.744,0.252,98.21,0.359,0,7,3
3n0Y5ZSF6FqzP2ZGW9Fh3D,non-hit,Lupe Fiasco,Lamborghini Angels,0.255,0.592,196253,0.826,0.0,0.5,-4.939,0.154,113.504,0.498,1,6,5
4Bjugv3EniVJFRc52mA5bX,non-hit,Mumford & Sons,Holland Road,0.0887,0.451,250840,0.703,9.49e-05,0.103,-6.406,0.0356,79.306,0.404,1,2,4
5ytc87gcx6dZ4nWRNykinV,non-hit,Jason Aldean,Night Train,0.0512,0.496,232307,0.708,1.06e-06,0.182,-5.175,0.0293,158.121,0.502,1,5,4
0kcxKrUvHMOYIEqjJgnQHZ,non-hit,Sam Palladio & Clare Bowen,Fade Into You,0.886,0.683,209227,0.201,0.00107,0.115,-12.436,0.0322,112.648,0.262,0,6,3
6nS1vMV1zs8c0Lk6mud78D,non-hit,Christina Aguilera With Blake Shelton,Just A Fool,0.0417,0.573,253747,0.857,0.0,0.179,-2.85,0.0432,83.07,0.406,1,7,3
4sOLr3sR4pbDzNdLQUiesp,non-hit,WE the Kings,Just Keep Breathing,0.0635,0.635,245512,0.731,8.8e-05,0.165,-7.881,0.0367,119.974,0.329,1,0,4
5wOyNyVoLhGVEbRHf8W2pp,non-hit,Danielle Bradbery,Maybe It Was Memphis,0.0714,0.465,202600,0.733,2.33e-05,0.0955,-4.825,0.0348,147.944,0.364,1,9,4
3b5LW3nS3WFQyS1e8ajGJN,non-hit,Sam Smith,Leave Your Lover,0.948,0.415,188377,0.264,6.31e-06,0.106,-8.741,0.0475,92.879,0.357,1,4,5
3fBbfrWZUuWWrMQXFISr7N,hit,Chris Brown Featuring Usher & Rick Ross,New Flame,0.0506,0.702,244227,0.629,0.0,0.0963,-4.292,0.041,141.967,0.446,1,1,4
4z8Ll8nU1jMqB8HvKTyLP1,non-hit,Troye Sivan,Happy Little Pill,0.000848,0.567,224874,0.593,2.09e-06,0.114,-7.127,0.0375,91.703,0.0398,0,4,4
61zTSexBvC42Db8jxMHuKx,non-hit,Migos,Handsome And Wealthy,0.00348,0.858,210557,0.665,0.0,0.094,-2.907,0.101,146.031,0.237,1,2,4
2fmqPLRFdJNPhLU3b2NSFp,non-hit,Common & John Legend,Glory,0.867,0.567,272728,0.587,0.0,0.13,-5.626,0.0417,83.046,0.572,0,9,4
1I8tHoNBFTuoJAlh4hfVVE,non-hit,Kygo Featuring Conrad,Firestone,0.408,0.486,273684,0.652,6.63e-05,0.077,-7.226,0.052,113.055,0.391,0,11,4
31mfhAKOC4q1qSUl8YqiIh,non-hit,Barrett Baber,I'd Just Love To Lay You Down,0.439,0.412,194813,0.544,1.74e-05,0.0947,-6.496,0.0309,151.96,0.412,1,7,4
6gBFPUFcJLzWGx4lenP6h2,hit,Travis Scott,Goosebumps,0.0847,0.841,243837,0.728,0.0,0.149,-3.37,0.0484,130.049,0.43,1,7,4
39pS70eeDvyCAF3t8NAlVV,non-hit,2 Chainz x Gucci Mane x Quavo,Good Drank,0.274,0.836,222707,0.776,0.0,0.113,-0.804,0.239,130.033,0.37,0,4,4
4VFE6ZNqa8jHAmbYICoAFg,non-hit,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",0.318,0.443,183413,0.817,0.0,0.374,-3.729,0.0511,168.1,0.652,1,7,4
5u64RlrnvvbtNh6R0EMh6o,non-hit,"Lorde Featuring Khalid, Post Malone & SZA",Homemade Dynamite,0.229,0.781,214255,0.548,0.0,0.127,-4.997,0.0764,106.996,0.175,0,0,4
0Ult84lvFuqNvbyXwyRQ58,non-hit,Clean Bandit Featuring Julia Michaels,I Miss You,0.299,0.693,205987,0.624,7.64e-06,0.0955,-7.482,0.0448,105.002,0.369,0,0,4
2EhJijFUs0WUmNClDBpYJq,non-hit,Juice WRLD,Make It Back,0.122,0.75,102560,0.387,0.0,0.0993,-10.123,0.487,143.019,0.739,0,1,4
6WB2gOYkn8VlLGiStQLczC,non-hit,M.I.A. & A R Rahman,O... Saya,0.0751,0.685,213827,0.936,0.0506,0.191,-7.857,0.111,124.4,0.537,0,4,4
5WGQT9EYapix3MpDKFMwDN,non-hit,Lady Antebellum,Love This Pain,0.00876,0.639,183653,0.905,1.54e-06,0.364,-3.044,0.0409,127.972,0.792,1,11,4
6L4PjBaEjTxI0sOBGq8OQg,non-hit,Big Time Rush,Halfway There,0.000927,0.541,212813,0.91,0.0,0.146,-4.725,0.052,143.022,0.351,1,8,4
2e9EZ2V5QGGZPMJacO3y0Y,non-hit,Waka Flocka Flame Featuring Kebo Gotti,Grove St. Party,0.138,0.705,250493,0.702,0.0,0.364,-4.783,0.108,140.059,0.771,0,0,4
6OYMdu2HEKjwfh8jwijxbL,non-hit,Kelly Clarkson,I'll Be Home For Christmas,0.943,0.392,173093,0.172,0.000232,0.0882,-11.229,0.0319,83.389,0.224,1,5,3
2jKrwn5GUuLUmO7dNUMc5c,non-hit,Candice Glover,I Am Beautiful,0.526,0.628,177053,0.558,7.82e-05,0.171,-5.872,0.0343,139.853,0.202,0,4,4
0eneujAc4PxkdjP25Gsue1,non-hit,J. Cole,False Prophets,0.696,0.729,237427,0.739,9.37e-06,0.164,-9.5,0.338,90.306,0.749,0,8,4
08WPvDEsHvTFuB9w8tC2OS,non-hit,Sage The Gemini,Now & Later,0.273,0.781,193181,0.57,0.0,0.196,-5.874,0.188,107.059,0.858,0,11,4
2dfHh7ECGxfNqZTQno09Vk,non-hit,Ed Sheeran,Hearts Don't Break Around Here,0.719,0.604,248413,0.366,0.0,0.162,-7.881,0.0267,105.177,0.181,1,7,3
6jMbPsH6lTOLs5n8Af26AG,non-hit,Bradley Cooper,Maybe It's Time,0.798,0.699,159293,0.282,1.23e-06,0.0981,-7.65,0.0374,79.776,0.359,1,7,4
7pVzUPjJ83QojsVcOthmxP,non-hit,Quavo,Huncho Dreams,0.0894,0.831,211963,0.528,2.58e-05,0.396,-7.635,0.534,153.987,0.232,1,2,4
7jr3iPu4O4bTCVwLMbdU2i,non-hit,Dua Lipa & BLACKPINK,Kiss And Make Up,0.0658,0.678,189173,0.729,0.0,0.303,-4.188,0.137,99.895,0.643,1,8,4
4gJxLdiZXkKiSbvpFHNu8n,non-hit,Leona Lewis,I Will Be,0.132,0.406,238640,0.6,0.0,0.15,-4.157,0.0298,149.987,0.205,1,7,4
0sAZEGLK6OU4VAWC9puWgh,non-hit,Keith Urban,I'm In,0.0382,0.567,273520,0.862,0.000162,0.0973,-5.887,0.0452,129.98,0.661,1,5,4
1kLYMOFEzQX9PgdKB7VkSL,hit,Usher Featuring Plies,Hey Daddy (Daddy's Home),0.000299,0.402,256293,0.741,0.0,0.203,-3.822,0.0411,127.835,0.356,1,11,5
0SYmopoLdGk2H7HkocNfC8,non-hit,Kaskade Featuring Neon Trees,Lessons In Love,0.000216,0.611,223280,0.838,0.0109,0.109,-4.471,0.0342,128.014,0.532,1,7,4
439TlnnznSiBbQbgXiBqAd,non-hit,Kendrick Lamar Featuring MC Eiht,m.A.A.d City,0.0538,0.487,350120,0.729,4.07e-06,0.44,-6.815,0.271,91.048,0.217,1,2,4
0mvkwaZMP2gAy2ApQLtZRv,non-hit,Michael Buble,It's A Beautiful Day,0.0559,0.532,199267,0.795,0.0,0.295,-3.979,0.0358,143.837,0.78,1,1,4
1J8j3IeJz1HXoHF59LoP4h,non-hit,Keith Urban,Little Bit Of Everything,0.239,0.619,205707,0.882,0.0,0.033,-5.99,0.0912,159.98,0.897,1,8,4
1DRRWz7CF55lysOeyCFEdh,non-hit,2 Chainz Featuring Drake & Lil Wayne,I Do It,0.181,0.581,373693,0.716,0.0,0.201,-4.486,0.186,145.378,0.597,0,11,4
085lgcfCstjd3AjWDAt2OX,non-hit,Luke Bryan,Games,0.194,0.515,176293,0.907,0.0,0.105,-3.451,0.114,157.988,0.836,0,8,4
5yuShbu70mtHXY0yLzCQLQ,non-hit,Post Malone,Go Flex,0.228,0.665,179613,0.498,0.0,0.0757,-8.185,0.0831,81.967,0.127,1,5,4
1LWgoxKUgZIeodlLY7n3vA,non-hit,Adam Wakefield,I'm Sorry,0.627,0.469,208720,0.456,0.0,0.109,-4.612,0.0285,139.833,0.252,1,1,4
4hZu7IefxrjzuoGjhWmhOu,non-hit,Hannah Huston,Every Breath You Take,0.483,0.237,191693,0.445,0.00216,0.151,-5.756,0.0291,149.099,0.0923,0,4,4
2DHWM8Bm4zuzuH7UOXscJw,non-hit,CL,LIFTED,0.00148,0.369,175402,0.702,0.0,0.217,-4.155,0.154,180.947,0.285,1,0,4
4l62h4tiuUwn7eD6hxMlVQ,non-hit,Jake Paul Featuring Team 10,It's Everyday Bro,0.00142,0.79,217678,0.714,0.0,0.111,-7.86,0.202,150.033,0.559,0,1,5
6g0TAJ1grweRwBMLQyiZFb,non-hit,21 Savage,Famous,0.723,0.779,234280,0.597,4.47e-05,0.0508,-9.652,0.434,173.986,0.646,0,9,4
2D2w9943rsnJOGCrI4aMQp,non-hit,21 Savage & Metro Boomin,My Choppa Hate N****s,0.0974,0.862,148640,0.274,0.185,0.183,-5.818,0.484,77.493,0.146,0,0,4
4uGucgzv0ydi35DgAlsTQ4,non-hit,Flo Rida Featuring Nelly Furtado,Jump,0.00439,0.731,208920,0.813,3.5e-06,0.26,-7.366,0.065,130.028,0.497,0,6,4
7g1yl3UgC1m0E1qPqCDwwZ,non-hit,Asher Roth,Lark On My Go-Kart,0.558,0.591,174533,0.835,6.59e-06,0.115,-2.824,0.355,121.925,0.376,1,2,5
49MBX6Un597xDasqAcgN4G,non-hit,Francesca Battistelli,It's Your Life,0.003,0.358,171933,0.847,0.0,0.133,-3.5,0.0528,181.987,0.433,1,2,4
1wCJ3JIsNaJK0MYct4Kmrv,non-hit,Jaheim,Finding My Way Back,0.114,0.605,226693,0.622,0.0,0.15,-5.133,0.0425,136.012,0.177,1,0,3
7qxgBX1BU0B2hwp7NjQV9Y,non-hit,Ashton Shepherd,Look It Up,0.235,0.744,179013,0.706,0.0,0.0601,-6.141,0.0515,90.021,0.666,0,5,4
2oNYsdCasRRlz1shXFAz7D,non-hit,Linkin Park,Lost In The Echo,0.0154,0.546,205120,0.98,0.0,0.31,-3.02,0.0619,120.037,0.478,0,9,4
5rG2QR9q2D2csdKsyaJTdh,non-hit,Dave Matthews Band,Mercy,0.302,0.632,268720,0.465,5.7e-06,0.0929,-8.459,0.0293,96.001,0.305,1,0,4
1CRY4X2b8X7X10EUdPUutw,non-hit,The Wanted,I Found You,0.175,0.739,238613,0.786,0.0,0.708,-4.98,0.112,128.961,0.528,0,9,4
0AkQbXGN4KG34TS7xLrM68,non-hit,One Direction,Kiss You,0.0186,0.63,182960,0.934,0.0,0.324,-2.559,0.0589,89.992,0.905,1,4,4
2vV6LiBLvVXMBJTyO1ptlz,non-hit,Enrique Iglesias,Heart Attack,0.0717,0.427,170147,0.895,0.0,0.409,-4.059,0.109,154.048,0.414,1,4,4
62vpWI1CHwFy7tMIcSStl8,non-hit,J. Cole,No Role Modelz,0.302,0.696,292987,0.521,0.0,0.0565,-8.465,0.332,100.0,0.458,0,10,4
4zLOwx1yRJXWkHKt1XzF1p,non-hit,Drake,Now & Forever,0.124,0.555,281320,0.481,0.0,0.101,-7.419,0.0322,107.806,0.0981,0,10,4
6U0D8PIh75fnX6T6TWJLxl,non-hit,5 Seconds Of Summer,Jet Black Heart,0.000163,0.507,221716,0.85,0.0,0.0812,-4.274,0.033,153.957,0.545,0,11,4
4Pn0JlCUusD2QHjADuOzuV,hit,Tim McGraw,Humble And Kind,0.679,0.355,259267,0.48,2.28e-06,0.12,-7.31,0.0282,100.956,0.137,1,11,3
5htB2gxndGHrLb09x1Q3Vp,non-hit,Young Greatness,Moolah,0.0258,0.773,204027,0.56,0.0,0.328,-5.742,0.126,128.091,0.26,1,9,4
0Gx4VrHzS7pZOEAGrmXXBH,non-hit,Carlos Vives & Shakira,La Bicicleta,0.21,0.745,229510,0.944,1.48e-06,0.333,-3.959,0.134,179.991,0.951,1,0,4
0AS63m1wHv9n4VVRizK6Hc,hit,Shawn Mendes,Mercy,0.125,0.555,208733,0.662,0.0,0.111,-4.952,0.0827,148.128,0.356,0,11,4
2q95XoeFGixx8b5LNF6Ey1,non-hit,Pitbull Featuring Flo Rida & LunchMoney Lewis,Greenlight,0.245,0.695,244174,0.837,0.0,0.367,-5.617,0.281,115.067,0.639,0,1,4
34oWbFBfGEElvgO0a5c9V4,non-hit,Kodak Black,No Flockin,0.0673,0.943,165291,0.595,0.0,0.0839,-8.372,0.191,117.532,0.815,0,5,4
4STaHtfguDMkWbPEo6Fwcx,non-hit,PARTYNEXTDOOR,Not Nice,0.0253,0.598,202661,0.496,0.00132,0.12,-9.309,0.0804,128.06,0.725,1,0,4
7CkbRn6S0itJqcqn88AtSV,non-hit,XXXTENTACION,Going Down!,0.0216,0.873,115194,0.663,0.000356,0.0867,-4.086,0.15,135.499,0.525,1,1,4
44lusH2vzc4sRAwsooRhPh,non-hit,The Carters,Nice,0.092,0.912,233680,0.533,1.48e-06,0.174,-5.587,0.0618,119.922,0.208,1,1,4
3wdfLVUhmX64lIyWIIEW8s,non-hit,Quavo & Lil Yachty,Ice Tray,0.023,0.89,213613,0.504,0.0,0.123,-5.444,0.123,129.969,0.222,0,8,4
0IGqnANwfZgUFpoPRXQxFj,non-hit,Usher,Numb,0.0113,0.577,225520,0.687,4.42e-06,0.112,-7.601,0.0471,124.956,0.291,1,8,4
0U7Q336Pth6J3mPy736fQq,non-hit,Dierks Bentley,Feel That Fire,0.371,0.412,201507,0.833,1.28e-05,0.208,-3.865,0.0352,179.846,0.669,1,1,4
1Ec7xc3zWcd4ysMINmr9LW,non-hit,Lady Antebellum,Lookin' For A Good Time,0.0146,0.665,187320,0.936,0.0,0.125,-2.97,0.0544,122.003,0.848,1,7,4
06T10fEzN8ZCcqzQZYA184,hit,Nickelback,Gotta Be Somebody,0.000354,0.536,252653,0.89,0.00165,0.133,-5.222,0.0601,115.998,0.205,1,0,4
25TQBBKOrtTfnH6QBM9He1,non-hit,Creed,Overcome,0.00123,0.328,226827,0.926,0.0,0.127,-3.187,0.0756,194.877,0.392,1,9,4
0c7wqpBLOTFr1yb70LHGFM,non-hit,Pitbull,Pause,0.000153,0.833,180267,0.921,0.000195,0.325,-5.455,0.16,127.92,0.511,1,1,4
7ClZTubD4KudpEuBysLMUI,non-hit,Rascal Flatts,Changed,0.0751,0.442,262227,0.556,7.59e-06,0.0984,-6.925,0.0345,140.563,0.26,1,4,4
1hWYT0w2R0J19rlVkiez7X,non-hit,Lupe Fiasco & Guy Sebastian,Battle Scars,0.186,0.517,250320,0.811,0.0,0.105,-4.526,0.286,168.269,0.494,0,5,4
3sNVsP50132BTNlImLx70i,non-hit,Kanye West,Bound 2,0.145,0.365,229147,0.666,0.0,0.113,-2.821,0.0471,149.445,0.311,1,1,4
2ACOWPLUe4A4KuQ5ioD2od,non-hit,Fifth Harmony,That's My Girl,0.0358,0.596,204013,0.851,3.19e-05,0.365,-4.245,0.121,202.049,0.612,0,5,4
3p6JF5nt0bZOSgZRONNZp0,non-hit,6ix9ine Featuring Tory Lanez & Young Thug,RONDO,0.053,0.605,138474,0.789,0.0,0.735,-4.833,0.288,189.866,0.731,0,9,4
6tarvNiKnEjYMj1VZhlDqR,non-hit,Lil Yachty Featuring Trippie Redd,66,0.0455,0.667,153475,0.723,0.000179,0.213,-4.31,0.27,148.057,0.251,0,5,4
1bx4Jw8A7GQtImIQGccI6D,non-hit,Meek Mill,Almost Slipped,0.246,0.49,246793,0.651,0.0,0.233,-6.24,0.251,164.213,0.46,1,8,4
4a9i7rCLfPjbS1sNamZeQN,non-hit,Godsmack,Cryin' Like A Bitch!,7.19e-05,0.543,201667,0.808,0.00336,0.114,-5.484,0.0407,95.19,0.472,1,10,4
1gWnUzwTMhOv4cWyj1CDxB,non-hit,Justin Bieber,Born To Be Somebody,0.194,0.674,181027,0.612,0.0,0.0493,-5.237,0.0293,117.93,0.31,1,1,4
2abHKI9Oox4NBEhOh3HMbq,non-hit,Seether,Country Song,0.00115,0.63,229720,0.86,1.19e-06,0.231,-6.117,0.0327,95.978,0.911,1,0,4
46uhQJt7GSn14w1b46rIvn,non-hit,Reeve Carney Featuring Bono & The Edge,Rise Above 1,0.00972,0.471,232320,0.733,1.61e-05,0.0942,-5.754,0.0535,83.973,0.362,1,10,4
4RphIJB5s1N2TTrQFFMxb4,non-hit,Christina Aguilera & Beverly McClellan,Beautiful,0.867,0.461,223067,0.354,0.0,0.0966,-6.966,0.034,119.799,0.246,0,5,4
3UJvgGaBEJcDqz61mbvqAp,non-hit,Luke Bryan,Buzzkill,0.0293,0.52,217853,0.776,0.0,0.106,-4.787,0.0339,144.992,0.502,1,6,4
0UpdZpqyGKwz3GRU1DvpGM,non-hit,Christina Grimmie,Can't Help Falling In Love,0.37,0.137,188007,0.295,4.92e-06,0.138,-6.814,0.0401,80.477,0.158,1,4,1
6ImO8nQmu8U4SjLLNAZWYo,non-hit,Damien,Soldier,0.432,0.538,205053,0.574,0.0,0.0724,-5.71,0.0257,82.017,0.304,1,5,4
7sK3nu6yk8urQ44ouEB7Au,non-hit,Justin Bieber,Children,0.0122,0.634,223333,0.885,0.0,0.193,-4.702,0.304,127.064,0.327,0,11,4
48EjSdYh8wz2gBxxqzrsLe,non-hit,Solange,Cranes In The Sky,0.408,0.719,250973,0.615,0.000147,0.235,-5.972,0.045,96.988,0.465,1,6,4
3Jrs7cC2OJNlNSy9VnDOMZ,non-hit,Bryson Tiller,Somethin Tells Me,0.0356,0.735,194267,0.588,0.0,0.107,-7.197,0.226,90.002,0.434,0,5,4
0tdCy39PgWN8LFWu34ORn3,non-hit,"21 Savage, Offset & Metro Boomin Featuring Quavo",Rap Saved Me,0.00525,0.845,257600,0.399,0.74,0.102,-7.509,0.309,143.049,0.148,1,1,4
0WVAQaxrT0wsGEG4BCVSn2,non-hit,Kygo & Imagine Dragons,Born To Be Yours,0.3,0.688,193321,0.688,0.0,0.0982,-5.84,0.0357,114.011,0.451,1,3,4
6Gg25EZRbQd4IHiJz2KSY0,non-hit,Kodak Black,Testimony,0.0369,0.814,240000,0.667,0.0,0.11,-4.785,0.36,80.031,0.376,0,6,4
4avrnJ1t946he63pkD4syn,non-hit,The Red Jumpsuit Apparatus,Pen & Paper (Something Typical),0.00476,0.457,204347,0.95,0.0,0.157,-3.286,0.0521,164.966,0.384,1,0,4
7maTLYdnHDNsq3bB1tu2nH,non-hit,Flo Rida Featuring Ne-Yo,Be On You,0.334,0.398,243227,0.709,0.0,0.142,-4.602,0.211,78.089,0.714,0,4,1
57C67IcoKSWaiijRkYulHW,non-hit,T-Pain,Reverse Cowgirl,0.00829,0.482,229400,0.67,0.0,0.181,-6.373,0.0409,129.869,0.367,1,1,4
70sK7T5SzRs6QFHA1LLfrw,non-hit,3OH!3,Deja Vu,0.0816,0.654,184667,0.817,0.0,0.41,-4.908,0.266,127.991,0.794,0,11,4
0Ohi2pjBS1yak2BSgJRaIs,non-hit,Miley Cyrus,Stay,0.255,0.583,261907,0.698,0.0,0.118,-4.836,0.0363,129.985,0.34,1,0,4
7p8l7HiPoz90dg423iURKW,non-hit,Ne-Yo,Champagne Life,0.143,0.616,323933,0.741,0.0,0.347,-4.155,0.131,193.069,0.593,1,7,3
610FzmkhFSsORpECZbjT4X,non-hit,Lil Wayne,Bill Gates,0.274,0.564,258787,0.798,3.44e-05,0.129,-5.392,0.227,90.67,0.669,1,7,5
2cZrrQMjB63c0iIugYH9zS,non-hit,Pitbull Featuring Marc Anthony,Rain Over Me,0.00416,0.61,231573,0.906,0.0,0.758,-2.117,0.0647,127.917,0.294,1,0,4
1rIusB0mmJglKOFmV1iMft,non-hit,Danielle Bradbery,Born To Fly,0.0146,0.536,197200,0.832,7.76e-05,0.438,-5.186,0.0642,100.037,0.516,1,9,4
2DI0fZ4QZmLtapszYaoG6F,non-hit,Coldplay,Atlas,0.634,0.28,236093,0.45,0.698,0.105,-7.736,0.0292,136.385,0.105,1,11,4
0nSr7aFZlWoM4hULnAGTdx,non-hit,Lea Michele,Cannonball,0.0236,0.564,215427,0.816,2.33e-05,0.194,-3.134,0.0466,91.985,0.567,1,4,4
64MmobYNviePoiaINMrbMn,non-hit,Imagine Dragons,Shots,0.00713,0.552,232333,0.76,0.0113,0.313,-6.861,0.0367,104.957,0.338,0,11,4
0H8XeaJunhvpBdBFIYi6Sh,non-hit,Post Malone Featuring Justin Bieber,Deja Vu,0.0931,0.62,234213,0.69,0.0,0.131,-6.508,0.0493,133.935,0.331,1,7,4
0wXuerDYiBnERgIpbb3JBR,hit,Childish Gambino,Redbone,0.167,0.743,326933,0.347,0.00951,0.103,-11.174,0.121,160.143,0.572,1,1,4
4VuS959DSpr82t3qBqCrWG,non-hit,Ed Sheeran,Supermarket Flowers,0.914,0.589,221107,0.242,0.0,0.0887,-10.517,0.0442,89.749,0.257,1,6,4
1vVNlXi8gf8tZ7OhnEs4VE,non-hit,French Montana Featuring The Weeknd & Max B,A Lie,0.0235,0.516,226790,0.792,0.0,0.404,-5.38,0.216,121.189,0.524,0,1,5
3AMnOVxEHUgVrythGgqPhI,non-hit,A Boogie Wit da Hoodie,Say A',0.391,0.831,214854,0.814,0.0,0.109,-5.18,0.474,161.041,0.846,1,5,4
46eHxWRKmtYhUHPDRgclt6,non-hit,Seether,Careless Whisper,6.07e-05,0.469,296973,0.943,0.00547,0.0717,-4.196,0.102,134.031,0.358,1,2,4
0cNJ3huiV99wvUN1tmQLTL,non-hit,Lloyd Banks Featuring Juelz Santana,"Beamer, Benz, Or Bentley",0.00402,0.652,208387,0.671,2.89e-05,0.598,-5.376,0.315,159.963,0.518,0,4,4
5SwnIEzR52rkTXYzgWQSyo,non-hit,Snoop Dogg Featuring T-Pain,Boom,0.168,0.498,230156,0.875,0.0,0.028,-5.602,0.399,103.735,0.397,0,6,4
3Fsjt1h1p2o86pC2lQopJc,non-hit,Adam Lambert,Better Than I Know Myself,0.0322,0.484,216173,0.812,0.0,0.18,-4.743,0.138,109.452,0.308,1,10,5
2Vba5MBCdGqcE57GSiOstv,non-hit,Lupe Fiasco,Around My Way (Freedom Ain't Free),0.0526,0.482,255773,0.877,0.0,0.366,-3.714,0.374,205.037,0.635,0,8,4
2QD4C6RRHgRNRAyrfnoeAo,non-hit,David Guetta Featuring Ne-Yo & Akon,Play Hard,0.173,0.691,201000,0.921,0.0,0.331,-1.702,0.0533,130.072,0.8,0,8,4
1cAMXz9mnvrqyQLSG4KeeE,non-hit,Pearl Jam,Sirens,0.00313,0.522,340320,0.847,1.22e-05,0.146,-5.888,0.0279,155.073,0.482,1,3,4
0DOgMeHlNponAEqczZoxX0,non-hit,Britney Spears,Perfume,0.452,0.39,239973,0.557,0.0,0.125,-6.344,0.0521,79.34,0.317,1,3,4
